id,true_corr,pred_corr,loss
oxgvomry,0.5344488,0.42409703,0.11035177
fuilgnzq,0.11195848,0.23547876,0.12352028
lzwkkequ,0.63725245,0.51096654,0.12628591
logqumhw,0.05459933,-0.06344405,0.11804338
cmdlscjl,-0.11822179,-0.241117,0.12289521
dncoqyak,-0.24457598,-0.4047849,0.16020891
apkyfmoh,0.5604204,0.66789854,0.10747814
lnlrcual,0.022740945,0.17421146,0.15147051
nnkgakdc,0.67715937,0.5653769,0.11178249
rrevqndm,-0.77362204,-0.6562989,0.11732316
sfurnsrt,-0.0073603936,-0.12682492,0.119464524
cstledtw,-0.22634701,-0.3275633,0.10121627
miufbezp,-0.41658613,-0.30458912,0.11199701
kfwrvnmh,0.5748179,0.46135208,0.113465816
dtflrlfm,-0.8189774,-0.6793202,0.1396572
qidxksod,0.67788196,0.48403564,0.19384632
ocyxfapf,-0.09129583,0.011977926,0.10327376
bcbrdpqb,-0.18032596,-0.2808719,0.10054594
svkpfunk,-0.5310382,-0.41747573,0.113562495
humbzfss,-0.76706165,-0.6486478,0.118413866
dzctoorr,0.64418095,0.46950486,0.17467609
qtbvtohi,0.65940326,0.53592503,0.123478234
gfqnshyq,0.37355587,0.26650193,0.107053936
ccfqqouq,0.32554963,0.4368898,0.111340165
kynrrmgb,0.038134016,0.1400296,0.10189558
jfmadvgy,0.19475313,0.011909388,0.18284374
jgbmmsfj,0.11726942,0.2564263,0.13915688
fmspdauj,-0.67446816,-0.56916785,0.10530031
bwngdwvf,0.061159533,-0.04413002,0.10528955
odzawnzd,-0.43113178,-0.31793004,0.11320174
ejperfgr,-0.6810931,-0.56070113,0.120391965
lxqpnyax,-0.5451204,-0.43982875,0.105291665
dklbzbsa,0.81885403,0.7145494,0.10430461
gutzsntl,0.31608698,0.4201299,0.10404292
ijdtufdc,-0.587105,-0.48598203,0.101122946
hyvpeeij,-0.06289916,-0.17617075,0.113271594
hvoulfgt,-0.93442506,-0.81336915,0.1210559
llczchec,-0.021642633,-0.17499022,0.15334758
hwwmyaro,0.0032694147,-0.11127195,0.11454136
pmscpbmz,-0.697313,-0.5637789,0.13353413
pikcjkdx,-0.5099619,-0.40086776,0.10909414
dxxtnofz,0.75780284,0.63049126,0.12731159
rvxjgrid,0.19779314,0.38913724,0.1913441
etzwptog,-0.19738133,-0.08057872,0.11680261
geyserbs,0.22674602,0.33000126,0.10325524
okykcghz,-0.0774443,-0.21007718,0.13263288
jaucocjt,-0.047194023,-0.16582572,0.118631706
itmrmdqq,-0.65154314,-0.55003035,0.10151279
btgciuey,-0.62257135,-0.47891068,0.14366066
pywpeoqh,-0.18283673,-0.3393127,0.15647598
pevcxdsz,-0.13595912,-0.2641564,0.12819728
tmpzvlzg,0.55901706,0.4494631,0.10955396
gdnqrebk,0.04156221,-0.15701374,0.19857596
nwigmeeq,0.6662207,0.5353235,0.13089722
btrknejk,0.2979999,0.45577767,0.15777779
qnezxrdl,-0.3502191,-0.2359341,0.11428501
ezbqnlvp,0.40347365,0.5129471,0.10947344
lgmdjaux,0.18680052,0.28949597,0.10269545
irttbikz,0.44253942,0.3055426,0.13699684
rohiltmo,0.7495318,0.6489047,0.100627124
exmcyaar,0.2828706,0.39367044,0.11079985
eyfprkwe,0.47616106,0.35255557,0.12360549
thdthqyy,-0.45645505,-0.3552541,0.10120094
dwormybh,-0.7310429,-0.62099004,0.11005288
ktgenymb,0.44479865,0.32417685,0.1206218
ejdvzunf,-0.7248598,-0.6100416,0.114818156
olescsur,-0.80224925,-0.68945825,0.112791
joggoiqa,0.86630744,0.76031756,0.10598987
brbgrtwd,-0.019354692,0.08111431,0.100469
asncgfzh,-0.046046373,-0.22380792,0.17776154
losxkhcy,0.11011194,-0.022396617,0.13250855
dffvulpp,-0.56662774,-0.44875988,0.11786786
nwzkpetj,0.34725714,0.46627894,0.1190218
nvpjzlua,0.2631974,0.12972721,0.13347018
fsgibtun,0.37136635,0.15327975,0.2180866
kmvjirqk,0.58560246,0.42108008,0.16452238
dpekdipf,-0.23337856,-0.13234097,0.10103759
hovmhvub,0.5438576,0.40437734,0.13948023
htffmikg,-0.13911094,0.013894886,0.15300582
oougsbwl,0.6954633,0.5636648,0.1317985
gugyuxpu,0.042105634,0.14822252,0.10611689
jecmswva,-0.65522176,-0.54722464,0.10799712
gnqezaso,0.031047616,-0.0702987,0.101346314
ewmwxiag,0.053666607,-0.05737923,0.11104584
ndlwcpsl,-0.6627988,-0.5229634,0.13983542
jvwaizwc,-0.7753516,-0.66321695,0.112134635
qbdektym,0.5631438,0.4248563,0.13828748
fcyiltim,0.8372837,0.7229403,0.114343345
atnctxit,0.73003596,0.621683,0.10835296
npcfibfd,0.18466423,0.045670293,0.13899395
bavqshcu,0.6254087,0.7317281,0.10631937
ofcowzab,0.23215927,0.357694,0.12553473
chfjsmfc,0.12094118,-0.007424578,0.12836576
mwkrorca,-0.062136516,-0.1838772,0.121740684
bcvoxwgf,0.22267465,0.11291741,0.109757245
kwlceqos,0.11133848,-0.013617914,0.1249564
dfykmbwo,-0.20457609,-0.080367126,0.124208964
saqtdymr,-0.6359282,-0.5062035,0.12972474
dmueiwbe,0.141371,0.26666605,0.12529506
mqubpvaz,-0.08675398,-0.20522216,0.11846818
fvgbzsdr,-0.048351068,-0.17576028,0.12740922
fppziloj,0.017072452,-0.08835571,0.10542817
lskxyrvg,-0.48786682,-0.3738491,0.114017725
lsmfjecu,0.034651164,-0.17279917,0.20745033
mvujgwkf,-0.5691288,-0.45674434,0.11238447
oblsfsab,-0.604953,-0.49613816,0.108814836
fspunvdk,0.35183436,0.4520317,0.100197345
nrxxeedd,-0.78676707,-0.68323994,0.10352713
jnxdzzvo,0.0885111,0.19633088,0.10781977
axeweirm,-0.047955718,-0.16882439,0.12086867
bujdidfp,0.9482223,0.84524083,0.10298145
fqmyqanm,0.090566754,-0.01806638,0.10863313
rgthqppt,0.9282332,0.81127477,0.11695844
cbnxroit,-0.67919225,-0.5433986,0.13579363
jmtiyirl,-0.009750344,-0.11361699,0.103866644
imisvuey,-0.20596164,-0.10488382,0.101077825
dtcpnnap,0.8021433,0.680918,0.1212253
aymxsuyl,0.50158954,0.3890398,0.11254972
mulbfszf,-0.22317863,-0.3270364,0.103857785
tdtptfkh,0.18173565,0.30521074,0.12347509
hqnmwvxs,0.6358154,0.74235153,0.10653615
kltoqifj,-0.2913811,-0.18585983,0.10552126
tlmiuvey,-0.12086478,-0.24221897,0.12135419
pduogstr,0.5748842,0.40629926,0.16858491
evkknqxi,-0.5974491,-0.46710595,0.13034317
fegtemge,-0.8601649,-1.00493,0.14476514
ghnxcghc,-0.27079025,-0.3804556,0.109665364
jynpaqdf,-0.6681862,-0.5603616,0.107824564
bvrviiyi,0.21012077,0.048678324,0.16144244
dasfthhq,-0.09291105,-0.21979658,0.12688553
iicnnnsl,0.24137788,0.38154477,0.1401669
grbaghng,-0.73060465,-0.61246395,0.1181407
skdrylpi,-0.58430845,-0.47800076,0.106307685
ktuaqnkf,0.58714926,0.46941373,0.117735535
oootvsaz,0.22071548,0.3630285,0.14231302
lowehdxr,-0.36693868,-0.26592606,0.10101262
cdnzqxyd,0.027449107,0.13028362,0.102834515
khavblqw,0.047035877,-0.0702987,0.117334574
gwscykcj,0.6136107,0.4747536,0.1388571
iwxnnflm,0.8174502,0.6508616,0.1665886
sjqodnrh,-0.31522822,-0.21463281,0.100595415
emzrplxr,0.1334773,-0.037517264,0.17099456
mfonlihi,0.87388533,0.77018535,0.10369998
prhlkgyb,0.17190574,0.2739,0.10199426
pqdrktku,-0.19437163,-0.3134995,0.119127885
lphkbtuw,-0.10422395,-0.23434193,0.13011798
fdgtwjtx,-0.6279587,-0.51259005,0.115368664
ewooxvka,-0.08394385,-0.2793917,0.19544786
drqegviy,0.8347936,0.6959084,0.1388852
soyvyxea,-0.011286218,-0.11375901,0.1024728
tfarfdav,0.0154702645,-0.1052524,0.12072267
pslkjfmg,-0.22319938,-0.3491868,0.12598743
obweqqst,0.42486203,0.5324292,0.10756719
pyxzkihc,-0.6912935,-0.44092482,0.25036865
jvpxqakw,0.7959407,0.6755488,0.120391905
smbtygyp,0.20082349,0.07544087,0.12538262
jiflsgff,0.27909583,0.39993173,0.1208359
bnkbfsuc,-0.05814833,-0.19127871,0.13313039
rdaovjbx,0.53088456,0.319872,0.21101257
dmfmnycu,0.57657653,0.4712403,0.10533622
qhtqiijv,-0.17096844,-0.0702987,0.10066974
diflhbrk,0.8010813,0.68220365,0.11887765
cqjnlgto,0.32821622,0.43158308,0.10336685
myjfjcjd,0.023948943,-0.07866947,0.10261842
fgnahdht,-0.06379198,-0.16636923,0.10257725
rvefchvj,0.4340772,0.32543302,0.10864419
kaqzbkkw,-0.6858628,-0.57300246,0.11286032
izxlzyhb,-0.15879947,-0.26611847,0.107319
manwmibf,-0.2849531,-0.18272144,0.10223165
dmszjzmj,-0.58217514,-0.47911966,0.10305548
qmqsxgfe,0.07675873,0.18192318,0.10516445
lcguboat,0.09297085,0.22462419,0.13165334
gxjqcrkx,-0.77678394,-0.6551827,0.121601224
gfrlryzv,0.8745236,0.7655076,0.109016
jdewkycd,0.76944566,0.66574013,0.103705525
bijyhxxm,0.57186824,0.34679866,0.22506958
fqihzezn,0.757709,0.64993894,0.107770085
osachfdb,0.11493794,-0.033289365,0.1482273
sswgsavi,-0.40311387,-0.16348143,0.23963244
bnujbzod,0.6443956,0.5124477,0.13194788
foqbdhwt,-0.55180585,-0.34759837,0.20420748
mhscqfsv,-0.11605249,-0.26606163,0.15000914
pjgfsqtb,0.58674985,0.44683418,0.13991567
exwbsbdq,-0.4460414,-0.3334975,0.11254391
ssntrwgc,-0.04091385,0.08750059,0.12841444
pjqkqimp,-0.6289565,-0.50132334,0.12763315
glqifage,-0.14172488,-0.25418586,0.11246097
duvqtrdv,-0.5854748,-0.4492575,0.1362173
pduyprba,-0.5838528,-0.4653692,0.11848363
ofluazxe,0.7050771,0.59803116,0.10704595
etgdiogm,0.4119821,0.23614398,0.17583811
pizoigtb,-0.08265606,-0.19457191,0.11191585
gyiylcnn,-0.2792662,-0.15143622,0.12782998
gublzbyq,-0.7625844,-0.6556467,0.10693771
nxrcevnf,-0.6294102,-0.51708204,0.11232817
figrwlxd,-0.5125201,-0.4069673,0.10555276
jtkulzqb,-0.76512665,-0.6323577,0.13276893
tixfrwuf,0.9223167,0.78261054,0.13970613
hjlhpkud,-0.23390816,-0.44401124,0.21010308
dezxtivf,-0.08631793,-0.19458115,0.108263224
mwixktpu,0.7473844,0.6264061,0.120978355
ixluxjhe,-0.3980532,-0.52548015,0.12742695
eqdjelfo,-0.65904295,-0.54985607,0.10918689
grlphxfs,-0.37218788,-0.19903547,0.17315242
cssqmdgm,0.71881455,0.58304775,0.1357668
jepufoig,-0.646007,-0.5028074,0.14319962
hraqfqqt,0.9503266,1.0636497,0.11332303
nbiiewbd,0.76519376,0.6651044,0.10008937
svqdjxnw,-0.9369517,-0.780501,0.15645069
hblyfpow,-0.70046604,-0.59307396,0.10739207
nprwdxov,-0.5871523,-0.48362753,0.103524774
mvjisfqe,-0.28530514,-0.16608694,0.1192182
fhbwihdk,-0.788591,-0.61856294,0.17002809
riwrqoyt,0.17832847,0.06612493,0.11220354
cwxtdlyt,0.5376392,0.40000725,0.13763195
kagqnucd,0.64828354,0.44104537,0.20723817
riohqxdr,-0.084924616,-0.22090317,0.13597855
egqmgspr,0.2204819,0.09651689,0.12396501
qhnunvwu,-0.47004253,-0.36245447,0.10758805
nrcvwmvx,-0.5922805,-0.4724949,0.11978561
pjouervd,0.48672023,0.36884496,0.11787528
djfnqnnd,0.47838584,0.34519932,0.13318652
dzweyrdc,0.48348528,0.3610836,0.122401685
lpurrfhr,-0.024905773,-0.13470568,0.10979991
hrciippr,0.054749314,-0.1029459,0.15769522
sfnglila,0.27891478,0.16205394,0.11686084
esxjklwc,-0.93874604,-0.8062459,0.13250011
irmaognv,0.15526299,0.049688816,0.105574176
fdvkbxeu,-0.04324568,0.063827604,0.107073285
mdxazgnd,-0.9948171,-0.77483296,0.21998411
krvxknjx,0.706371,0.57001233,0.13635868
mfylfooc,-0.7177987,-0.5864986,0.13130009
dfvrfpku,0.056059245,0.18828854,0.1322293
qdlkqpin,0.50714636,0.3664299,0.14071646
hlonltig,-0.061613146,-0.19766347,0.13605033
bycynxoh,-0.75228035,-0.62646234,0.12581801
jzmtwpni,0.71804243,0.61563754,0.10240489
joftoodd,-0.09149571,-0.22223864,0.13074294
fxnokmak,0.15955605,0.051553234,0.10800281
bniwxumk,-0.5244834,-0.40241432,0.12206906
eecqedpm,-0.5708462,-0.4448706,0.12597561
ayzirrim,0.80749106,0.70744085,0.10005021
hmbqatzq,-0.18264182,-0.2849279,0.102286085
ssiqyjgx,-0.31538367,-0.19028077,0.1251029
adlggiei,0.66727054,0.5647992,0.10247135
lgmlkwyk,-0.7164068,-0.50784963,0.20855719
mkhuzjno,0.309137,0.19955763,0.109579355
qdjblcdb,-0.5800579,-0.45285124,0.12720668
oydquiqm,-0.14619759,-0.2773491,0.13115153
gwbjxlly,-0.48799562,-0.3608503,0.12714532
qrbstwcb,0.69689995,0.53885007,0.15804988
qgaxxqnd,-0.17045142,-0.30663672,0.1361853
qspymhsb,0.96354324,0.82773983,0.1358034
fmdaiczo,-0.8982316,-0.7307459,0.16748571
fsqetthn,-0.14676563,0.062247097,0.20901273
qjqoisky,0.8573822,0.7374134,0.11996877
nmaneutg,-0.6555352,-0.50192165,0.15361357
frkgkpox,-0.021358809,-0.12834206,0.10698325
eoowfbzo,0.27529,0.14330655,0.13198346
cdnmmrwz,-0.6014687,-0.4607806,0.14068809
pbjgmawb,-0.8265374,-0.70783675,0.11870062
sfvjtuju,0.33649725,0.16714112,0.16935612
csgquuvr,0.54996,0.6533505,0.103390455
rwhgjixn,0.72390693,0.5620775,0.16182941
hjkhnnhs,-0.7135189,-0.61163783,0.10188109
dhnxxhmv,0.10065883,-0.0057433844,0.10640221
cjdpnnjs,0.7652538,0.61820984,0.14704394
kmeargme,-0.23813719,-0.1307396,0.107397586
pozwvfcw,-0.5604959,-0.45317158,0.10732433
epuwfmui,0.12804952,0.23718542,0.109135896
asfamltz,-0.29271293,-0.11648745,0.17622548
dbdbmhfs,-0.59455764,-0.48839772,0.106159925
gjehastb,-0.4442761,-0.32248482,0.12179127
cuhjxrup,0.83283204,0.6940638,0.13876826
nzraemza,0.26754868,0.10957748,0.1579712
sbyhswsz,-0.45824283,-0.29375082,0.16449201
okxbrkxq,-0.8222466,-0.7166773,0.1055693
abbtsvpt,-0.5646048,-0.46158713,0.10301769
dqgyrgxg,-0.6192771,-0.51916146,0.10011566
jdnwurmv,0.109535545,0.23362991,0.12409437
loebuxxp,-0.45463645,-0.33196783,0.122668624
bcbdbpfm,0.16440411,0.265317,0.100912884
lmrvoxwi,0.39090306,0.28578082,0.10512224
ddourzyq,0.77043545,0.659569,0.11086643
mzracepr,0.32883278,0.20596567,0.12286711
nkriyxmg,-0.071613275,-0.25852048,0.1869072
ndtccjus,-0.35812584,-0.24701829,0.11110754
ohfhvjpy,0.75315166,0.8697163,0.11656463
ffjobsfr,-0.009169669,-0.122019276,0.11284961
jjwgitnu,-0.66506124,-0.5324639,0.13259733
fwkwunui,-0.09223363,-0.20293933,0.1107057
quatejet,0.09479104,0.2197046,0.12491356
eqcdqisd,0.31414706,0.20845708,0.10568997
ndkxcicl,-0.7010602,-0.5641145,0.13694566
kkapdfko,-0.7302601,-0.62075484,0.109505236
hdmqoifo,-0.38323212,-0.26379448,0.119437635
qhjcakzf,0.07947095,-0.08601755,0.1654885
gjozlgrl,-0.8817279,-1.0164664,0.1347385
mnphjnmg,-0.8429062,-0.71730316,0.12560302
irpzmelq,-0.3217199,-0.1873509,0.13436902
ocutugsu,-0.80422187,-0.69018626,0.11403561
ovfoujix,0.106604636,0.20817417,0.10156953
okbqdolf,-0.04618262,-0.15033606,0.10415344
pcqsliaz,-0.22313637,-0.10453279,0.11860357
phjxsvyh,-0.09550741,0.023974441,0.119481854
nvflseft,0.8123587,0.698956,0.113402665
qffyatlg,-0.86508757,-0.70228827,0.1627993
jvuccmtu,-0.5501735,-0.43654343,0.113630086
nbmtdjfr,0.8169983,0.6851381,0.1318602
mjbmndyd,-0.3737111,-0.26337725,0.11033386
agpahred,-0.35885647,-0.21559465,0.14326182
titrrmmq,-0.6749351,-0.55858374,0.116351366
mtaxrjsx,-0.70482135,-0.5943693,0.110452056
kxuzeqwm,-0.8350664,-0.71500564,0.12006074
gtimfine,0.7057552,0.5914469,0.1143083
qkguzira,-0.5894104,-0.48559627,0.103814155
sorouwyr,-0.321142,-0.42419586,0.10305387
ikkokdbv,-0.5943607,-0.4817333,0.11262742
duycctvs,0.0769261,0.181748,0.104821905
ddgyodmd,-0.37944493,-0.27151293,0.107932
qbqxltdd,-0.43014267,-0.3222898,0.107852876
kwpdzdvf,-0.25096837,-0.14882301,0.10214536
gaqpqrdk,-0.10568394,-0.21140325,0.10571931
quwsprza,0.20681366,0.04940252,0.15741114
olxyjvog,0.39480558,0.5110215,0.116215914
lbisjmql,-0.013633836,0.10511868,0.11875251
jnynofui,-0.12957008,-0.2940725,0.16450243
dinegcxb,-0.44980842,-0.3449897,0.10481873
fohhjnkd,-0.8050944,-0.6457797,0.15931469
jmehomig,0.64549744,0.49194244,0.153555
plxupdmm,0.7281645,0.61405206,0.11411244
nglftxzv,0.005687497,-0.13226509,0.13795258
ejfxlmui,-0.14355682,-0.03234568,0.111211136
rzeqlbsv,0.63400745,0.7452977,0.11129022
pfnplrmo,0.20388211,-0.1134388,0.3173209
awkiylrh,0.3857997,0.25534648,0.13045323
fncwaihk,-0.4762029,-0.36623594,0.10996696
pgmryhrk,0.26401076,-0.011014499,0.27502525
cqgfkjcw,0.24825244,0.35361916,0.10536672
llbzjtwj,0.0455796,-0.06112905,0.106708646
petqxixv,0.40668273,0.54055786,0.13387513
ppozrhcg,0.8511221,0.7063867,0.1447354
bqycchbp,0.9195106,0.7344881,0.18502247
mboiucvt,0.16324273,0.060688645,0.10255408
roxahook,0.48436898,0.3659669,0.11840209
fodemski,0.110899456,-0.058528982,0.16942844
omlgiqac,0.29835114,0.17610247,0.122248664
kdeqgvra,0.2030867,0.07647446,0.12661225
mvjljanh,-0.42979878,-0.29602718,0.1337716
lwdjnsjn,-0.27483177,-0.38812938,0.11329761
ewchcaye,0.14987555,0.019736566,0.130139
rwyqvdkb,0.10059507,0.21434483,0.11374976
rqekiamc,-0.7805383,-0.6529771,0.12756121
szebszur,0.22172774,0.35745636,0.13572861
nwqledkv,-0.8239877,-0.71262836,0.11135936
hizxflhr,0.6568085,0.5488045,0.108003974
cwxbzafj,-0.61197996,-0.49438548,0.11759448
hgxfbufl,0.96210456,0.83512473,0.12697983
eyonptqc,0.7083617,0.5215039,0.18685776
lgtmotao,-0.015111919,-0.12139783,0.106285915
ffckdpgt,-0.10740656,-0.22599655,0.11859
dititomx,0.3134679,0.18953127,0.12393662
tkehmalg,0.1940341,0.019515164,0.17451894
ezjcjxmp,-0.14413086,-0.24740098,0.10327013
etcrenho,0.17335616,0.27578017,0.10242401
pwkiyghf,0.24046692,0.39229542,0.1518285
qsdpamkb,-0.4042543,-0.30354053,0.10071376
lxouebmj,-0.66740376,-0.5634407,0.10396308
plyvjvta,0.2858415,0.14766678,0.13817471
pnzeajtz,-0.5012076,-0.3996812,0.10152638
bfknpsib,-0.16722408,-0.28406867,0.116844594
spdmzlpq,-0.6138828,-0.49151665,0.12236613
slteqers,0.13698351,-0.0135708,0.15055431
fxkfevxw,0.46728808,0.31421852,0.15306956
acfcclix,0.37025356,0.26641858,0.10383499
bukyqdrp,0.44901457,0.5537269,0.10471234
emsoehws,-0.07906421,0.027071819,0.10613603
hcqllafu,0.24098547,0.11356838,0.12741709
fqmckeho,-0.55304277,-0.42438927,0.1286535
ocpqcbfd,-0.22209024,-0.078561395,0.14352885
ioyyshiq,-0.104949884,-0.003702417,0.10124747
jmkjpike,-0.018255055,0.098714516,0.11696957
qsejnawo,0.09992409,0.22372165,0.123797566
suueovnx,0.59510696,0.48972037,0.105386585
tmhgpvir,0.22995016,0.50260305,0.2726529
ekthiplo,-0.16831589,-0.27957287,0.11125699
tnecwurj,-0.7080558,-0.54803914,0.16001666
mnacyjog,0.8610461,0.7313049,0.12974119
cepegous,-0.79551256,-0.6904324,0.10508013
iytufnxt,-0.76945484,-0.6351211,0.13433373
fqppobsm,-0.6300546,-0.50433314,0.12572145
fscgdqpm,0.78206116,0.66928005,0.11278111
rexjchpz,-0.08435655,-0.18593042,0.10157387
ibvabzvd,0.588401,0.4725403,0.11586073
cvwcspit,0.4538626,0.30418876,0.14967385
hduevfev,-0.6152181,-0.5007755,0.11444259
cskhjafy,0.16186723,0.0057406053,0.15612662
decuouvz,0.7473426,0.60483444,0.14250815
sgfuosqu,-0.38399774,-0.2376435,0.14635424
ameufedn,-0.27770352,-0.14889613,0.1288074
obmqgkwl,-0.106887326,-0.24313544,0.13624811
jdqwxxcw,0.86848426,0.75694084,0.11154342
mirgonae,0.113018,-0.005249642,0.11826764
ssoqjpoh,-0.0907452,-0.23962902,0.14888382
puhhqxrl,0.2227651,0.34776098,0.12499587
aitivlfj,0.4608556,0.2907143,0.17014131
ewczzhow,-0.5850585,-0.4686888,0.116369724
jfpyscvj,-0.4523918,-0.34943497,0.10295683
awxfneqm,-0.46455276,-0.3568111,0.107741654
oxfcrxss,-0.3069322,-0.20265418,0.10427803
meirczan,0.28450754,0.42426258,0.13975504
jswmwdmf,0.89683115,0.7912713,0.105559826
tfsvklbv,-0.23844439,-0.34639603,0.10795164
iidsiblg,0.3715051,0.23058671,0.1409184
bjlmxswz,-0.30124736,-0.42932186,0.1280745
mfewejwb,-0.5609365,-0.44424114,0.116695374
ftchqias,-0.5971304,-0.4729038,0.12422663
kqhsaykm,0.5412768,0.39118707,0.15008974
sjimkjgm,-0.11667374,-0.27339366,0.15671992
gqydrefc,0.07793816,-0.0702987,0.14823687
oyebuzrd,0.8845431,0.730034,0.15450913
opmnbhws,0.33548772,0.45191547,0.11642775
eskzbctl,-0.35796484,-0.46565637,0.10769153
rudoytxr,0.24210447,0.13204204,0.110062435
hkjnbiwz,-0.6861962,-0.5506498,0.13554639
kufvslzp,-0.12415358,-0.27760023,0.15344664
ejperfgr,-0.6810931,-0.5429539,0.13813919
fohhjnkd,-0.8050944,-0.64124966,0.16384476
qhxazhar,-0.5470949,-0.43713978,0.1099551
ocfwhezv,-0.58651996,-0.46840936,0.1181106
duvqtrdv,-0.5854748,-0.43580717,0.14966762
krvxknjx,0.706371,0.5758411,0.13052988
nhemntti,0.7536109,0.61657107,0.13703984
rwxhpomr,-0.59580153,-0.43468705,0.16111448
cjlxocre,0.36226308,0.4910072,0.12874413
kqivhwli,-0.11787688,-0.22518939,0.10731251
cccodyrl,-0.5601286,-0.46002197,0.10010666
eeeybdea,0.13350777,-0.026029222,0.15953699
mvjljanh,-0.42979878,-0.2738266,0.15597218
rrwylauy,-0.35312834,-0.45353305,0.10040471
mwixktpu,0.7473844,0.5923911,0.15499336
jswmwdmf,0.89683115,0.7865058,0.11032534
qhjcakzf,0.07947095,-0.090796284,0.17026722
saqtdymr,-0.6359282,-0.51818883,0.11773938
nqtyuyyj,0.46918103,0.2879944,0.18118662
dmueiwbe,0.141371,0.2531696,0.1117986
mdxazgnd,-0.9948171,-0.7066021,0.28821498
eknymaac,0.756543,0.65270984,0.10383314
jlqfvfmd,-0.45111373,-0.3348369,0.11627683
kymtqrzx,-0.13957696,-0.029598542,0.109978415
kmvjirqk,0.58560246,0.42255852,0.16304395
djfnqnnd,0.47838584,0.34131595,0.13706988
mqubpvaz,-0.08675398,-0.19817019,0.111416206
mwkrorca,-0.062136516,-0.2113952,0.14925869
dakfkbtr,-0.7157262,-0.60473263,0.110993564
jnynofui,-0.12957008,-0.31045756,0.18088748
eypptzeb,0.8810833,0.7804953,0.10058802
jwnijpeq,-0.7386182,-0.6349476,0.1036706
aaftxxfu,-0.36285642,-0.2422094,0.12064701
skdrylpi,-0.58430845,-0.47922346,0.105084985
jefsirvo,0.70096076,0.5449208,0.15603995
igcyotsf,-0.80337846,-0.7000087,0.10336977
foaphxqe,-0.24008405,-0.34332445,0.1032404
iqpzufvo,-0.6995327,-0.5521065,0.14742619
bljzzjkl,0.58936846,0.46780413,0.12156433
kfnzyuas,0.5176069,0.40247518,0.115131736
kfwrvnmh,0.5748179,0.45802766,0.116790235
glqifage,-0.14172488,-0.25797114,0.11624625
amczkkbw,0.8254959,0.71345276,0.11204314
plxupdmm,0.7281645,0.6049146,0.12324989
humbzfss,-0.76706165,-0.6468018,0.12025982
scokyomp,0.03508382,-0.06501039,0.100094214
mfylfooc,-0.7177987,-0.579328,0.13847071
dmfmnycu,0.57657653,0.45899415,0.11758238
cuhjxrup,0.83283204,0.6688695,0.16396254
ffuzcdzn,-0.13478774,-0.25644568,0.12165794
ihvuzokl,-0.6446746,-0.52803224,0.116642356
gxjqcrkx,-0.77678394,-0.64715034,0.1296336
pywpeoqh,-0.18283673,-0.33989707,0.15706034
btrknejk,0.2979999,0.45249814,0.15449825
crsdmmvj,0.7647205,0.65813607,0.10658443
aqkyvikz,-0.85853887,-0.75673574,0.101803124
cnbgazml,-0.45018274,-0.5714209,0.12123817
dxxtnofz,0.75780284,0.6188443,0.13895857
kmxmjbxx,0.6942847,0.50575185,0.18853283
ilqkieht,-0.6036208,-0.4836501,0.11997074
owschlbu,-0.11322597,-0.0007051602,0.11252081
nbmtdjfr,0.8169983,0.65501183,0.16198647
tmhgpvir,0.22995016,0.48089558,0.25094542
gagajtvw,0.6369795,0.5285268,0.10845274
sbyhswsz,-0.45824283,-0.2788281,0.17941472
qjqoisky,0.8573822,0.7226324,0.13474977
jccnlixo,-0.65528774,-0.554924,0.10036373
dwormybh,-0.7310429,-0.6108454,0.120197535
dffvulpp,-0.56662774,-0.45162484,0.1150029
ffjobsfr,-0.009169669,-0.12118092,0.112011254
hioxkekq,-0.16259538,-0.3155411,0.15294571
orvvruqu,0.62107027,0.51066965,0.11040062
bkleblpt,0.81545186,0.7138666,0.10158527
biohclem,0.9147204,0.8039068,0.11081362
adlggiei,0.66727054,0.55403185,0.11323869
jynpaqdf,-0.6681862,-0.54381174,0.12437445
krgbtkef,0.61840934,0.45698363,0.16142571
fdqarbsa,0.25058502,0.36213434,0.11154932
lgtmotao,-0.015111919,-0.11767538,0.10256346
srnfpnbc,0.53539866,0.63976055,0.10436189
kfujurgy,-0.6491162,-0.5461947,0.102921546
fxlrtssr,0.64370036,0.54362595,0.10007441
fqppobsm,-0.6300546,-0.51904345,0.11101115
dpikjkpp,-0.012014145,0.0945876,0.106601745
rgthqppt,0.9282332,0.78683007,0.14140314
edadzjap,0.90352374,0.76675236,0.13677138
pilizzyr,0.21866596,0.09756739,0.12109857
aimpzoaq,0.61523485,0.4813516,0.13388324
ktgenymb,0.44479865,0.3292745,0.11552414
aefuwoqq,-0.48912787,-0.3863971,0.10273078
cuywbcsz,-0.036423713,-0.15387335,0.11744964
cnnpjuux,0.60983294,0.5068044,0.103028536
exqqeknb,-0.69251686,-0.51719403,0.17532283
sqgkbvrr,0.8895958,0.7838214,0.1057744
dhnxxhmv,0.10065883,-0.014443181,0.11510201
nxrcevnf,-0.6294102,-0.51035523,0.11905497
dzweyrdc,0.48348528,0.34477285,0.13871244
evkknqxi,-0.5974491,-0.48108584,0.11636329
sjimkjgm,-0.11667374,-0.27346745,0.15679371
cvwcspit,0.4538626,0.26037672,0.19348589
qffyatlg,-0.86508757,-0.66776854,0.19731903
llczchec,-0.021642633,-0.15969154,0.13804892
ecnnkdrw,-0.09234123,-0.2026465,0.110305265
