id,corr
btsfbgtm,-0.0054208184953559
ecirvjgh,-0.0054048238431185
buumvnrs,-0.0053809113397021
pgyrusia,-0.0053690187482431
gzystiqi,-0.0053641609698568
qlaowoma,-0.0053633535131883
jlrkmplo,-0.0053589159200828
qdbaxdcy,-0.0053561221888145
divrntja,-0.0053470837745424
jhrnzufm,-0.00531543241049
brwjwaon,-0.0053003711942158
jifyxkbb,-0.0052985342287567
mnldkrqy,-0.0052959060379237
gdpkfbwn,-0.0052957869420905
ndajglhb,-0.0052845291241868
kilsyjou,-0.0052797274667269
mknykmpi,-0.0052692780865744
etmgjpxm,-0.0052573071179816
nzmklvuq,-0.0052501329900085
kadmtdvn,-0.0052470494959356
qszyrfkb,-0.0052386527369143
hasrrgwe,-0.0052382240951916
pjxaybcn,-0.0052315958752725
ltymphvh,-0.0052201609183147
gorwryyi,-0.0052197848698443
lgswwgqd,-0.0051833620984193
pwuvugfg,-0.0051729142306018
anhgtztv,-0.0051566251515173
pdulbtax,-0.0051469819222648
adcqtoev,-0.0051364179072673
jejnfxse,-0.0051337772003695
obaoiblu,-0.0051112499383726
krtxbtvp,-0.0051100679307724
qupwkvrw,-0.0050960386941257
iymnuuwm,-0.0050862247628052
gwjlitst,-0.0050586616574164
ntyqeisb,-0.0050476349523813
fcmgeuyd,-0.0050370640240583
nqcbjcjy,-0.005019125787247
cbblycia,-0.0050184206217436
mbdhweru,-0.0050094082261092
evtondaz,-0.0050077201641352
oorlfvzk,-0.0050075945697068
efegnjkh,-0.0050052987224361
cujmozph,-0.0050037038213618
dgyefapl,-0.004974377974577
iaejmxmk,-0.0049673866234712
ggnoeraz,-0.0049669449377088
ahnwkmkb,-0.0049606049344272
gsmlhhdp,-0.0049571989659436
sktcfigp,-0.004947495941362
pahwsfih,-0.0049439662519131
jqtskyjg,-0.0049268075959561
dfwbcklh,-0.0049267626911045
kkxatsdm,-0.0049167449702266
iqkcwyev,-0.0049135855909807
kiyqucvl,-0.0049019175844585
dvcxjaya,-0.0048995546450931
sjhswrqr,-0.0048916063104259
acyyglcc,-0.0048824116852623
iyjfipvp,-0.004869016833648
pjcmvxqj,-0.0048645616433998
idfwjrnb,-0.0048643420041209
osaujvyh,-0.0048464688401724
puesxyxo,-0.0048432473141582
hibdikxa,-0.0048348483810321
kqtlqeki,-0.0048289389991395
hlaqhfcv,-0.0048089028823615
jrtkwpdf,-0.0048061476578506
jptumhaq,-0.0047977082624365
hgrbzwie,-0.0047773498164773
qjhsgjls,-0.004764641487255
lihxvwab,-0.0047109388810891
jwbtuxla,-0.0047082323954255
hlepzbrn,-0.00469632785384
etdacmjo,-0.0046694869305741
rkpyitvb,-0.0046684161172272
oqnltxkg,-0.0046672975152124
hoyozyms,-0.0046623229324094
dyrbepwq,-0.0046427173297054
idgoqial,-0.0046426129234256
ggejkfgi,-0.0046345455580929
dfshkiix,-0.0046251144892509
mvwnfhho,-0.004608460999132
cchnotzx,-0.0046001603253547
cujwojes,-0.0045817160768842
bestxzla,-0.0045658893979241
gmioupia,-0.0045582776920755
bpeefuck,-0.0045508483031541
joinyxmj,-0.0045439030411635
apxxkdaj,-0.0045208569156606
eflivkdm,-0.004520759177228
gvinogpz,-0.0045052853662659
rebupzqt,-0.0044998303649489
camhmwqr,-0.0044889601004668
ahhvhwye,-0.0044886608703455
ofzjxbby,-0.0044834404906069
lrpdnkjo,-0.0044817523021318
pttmapuw,-0.0044761784538688
fysualbr,-0.0044205297797292
lkmgglzi,-0.0044171428117649
tnagbxei,-0.0044125592153042
lxxfsaoo,-0.0044096854259177
pxuoqhkn,-0.0043765432870707
hztzjzef,-0.0043666956452401
ikhxitxx,-0.0043455147885292
gtzgaxxd,-0.0043437772624065
cysosnjg,-0.0043414142547391
pplzuipj,-0.0043318634265103
eyngeyuw,-0.0043304769372236
keytzltj,-0.0043237170634406
eulwytpu,-0.0043207659286015
ingwpwfi,-0.0043161969343874
rtqsdmlr,-0.0042909189843157
gcmbsobm,-0.0042683652991369
ibdwejcm,-0.0042631818493946
ccanjvxq,-0.0042590753387652
eiujosyd,-0.0042533106081691
pbypxgpf,-0.004242079938572
rhchmzey,-0.0042268314903295
licnjrsg,-0.0042194097836297
igflztam,-0.0042142655556784
mvhamqor,-0.0042083714365692
cvalvazi,-0.0042058444938877
hytpccvi,-0.0042028547811949
qgzeiwno,-0.0041845711953645
qfwrhaja,-0.0041542488761482
grbuxlio,-0.0041424363818064
fsjwptdn,-0.0041354319469102
mgkrmlbf,-0.0041322779091726
pevjtzmt,-0.0041258048754433
rsxhqkjr,-0.0040963226461495
msmmdloe,-0.0040745185072786
ihrukxml,-0.0040715713377906
gvjepyfq,-0.0040639410825703
jytqrkhf,-0.0040470589253653
rjtblmmp,-0.0040383888178873
dqtcprvs,-0.0040281420286068
irlljhty,-0.0040242623655403
lbwcckyu,-0.0040171764683477
qdeilblc,-0.0040161135330251
jhhayflq,-0.0040128186705604
gomqgarw,-0.0039953580955003
rbgwmehi,-0.0039946612565699
ixlbghqn,-0.0039913628739016
mymrnfkn,-0.0039873332594299
bgpurmwd,-0.0039756941764822
hfsuloju,-0.003955439732967
evgcrwxi,-0.0039398901646994
lbdrrvum,-0.0039195959324654
kiofaewq,-0.003909174179719
tfpxfkmx,-0.0039038706059079
jghuwmlt,-0.0039023105086034
pheorebf,-0.0038939408153088
dtbsykba,-0.0038929486529251
qfijiyaz,-0.0038665137358552
grbigyqm,-0.0038657761378147
pivxsffe,-0.0038630054537543
dpylxqre,-0.003862534839395
hjszneaz,-0.0038580885817143
djlpdcki,-0.0038573917692128
rpeewjnz,-0.0038334660644721
ccmujjrz,-0.0038248053905796
anpntlsu,-0.003823751770169
dlpwvrob,-0.0038222539101935
bweqzvia,-0.0038155887182279
gicqeksb,-0.0038126392506178
czbwqmmv,-0.0038046517962446
svouqrcn,-0.0037832545670658
cthfdyeu,-0.0037757066683779
nwdxdpvn,-0.0037746994925713
budbyvzz,-0.0037694875776729
hcgwqrgo,-0.0037672896538125
pmlhvvnk,-0.0037588486359506
qduyslzl,-0.003755564667179
ezhxngtx,-0.003750410090296
nhflkbvu,-0.0037502716226024
rmgbvcyt,-0.0037360879733152
mmrjbcjx,-0.0037309943624605
esvvhkjs,-0.0037210720378346
tlinltkw,-0.0036964794837203
lijzvozx,-0.0036783316840511
spyyxqca,-0.0036780268827215
sbrsuijf,-0.0036583034016193
dyicbnoe,-0.003656509536933
idukiqiq,-0.0036457528048798
spfcqehv,-0.0036453518939583
eqrlzoet,-0.0036448291444089
aiwkonrm,-0.0036427794703315
bvobhzsv,-0.0036267280554264
iizvpwge,-0.0036141438896255
abeomyro,-0.0036062205932596
exnarici,-0.0035937792324784
qvbqpdmj,-0.0035862911102421
idsqsoym,-0.0035704398747534
pellbtcn,-0.0035487408957597
ihvnyaaz,-0.0035366357199794
jltaudin,-0.0035339107899445
dwrnvnny,-0.0034953031073805
kkegctqb,-0.0034951276937456
ldaybcho,-0.0034885952430959
npyujckq,-0.0034860998917225
awcadbln,-0.0034844793942555
jjfmjbpz,-0.0034794015106384
iztlnwdm,-0.0034681645342473
oqppuews,-0.0034599130899809
etrgkoqb,-0.0034545508798465
lpjartnj,-0.0034467233638108
fsjoaszc,-0.0034439683845894
ilhzvfyk,-0.0034226195897407
fytvtaym,-0.0034136182404012
antjwrjv,-0.0034074168686071
rhbgopde,-0.0034065838452752
fmnkezwn,-0.0034034709210861
eyxujmjv,-0.0033966874507521
hzrffugt,-0.0033924968461123
pstvbptt,-0.0033681022498503
eelvtzdi,-0.003354259967468
donkdjcj,-0.003352978239429
htagkutr,-0.0033312797622161
sbdwzvzl,-0.0033227787594222
ijgzucvw,-0.0032946568780262
jwomzjpn,-0.0032865119342356
cpqqfmqk,-0.0032815320861569
rumclvin,-0.0032712584282193
kswmbszm,-0.0032527847475976
kxoktyqe,-0.0032463819172798
kmriolqd,-0.0032312972445422
bbfjwmjd,-0.0032261610164225
mqythonh,-0.0032239679295622
cfbmzxno,-0.0032099329351665
kzwiqnnd,-0.0032047890778209
eftyfdbk,-0.0032040364616991
hoqxvvqz,-0.0031833623383759
bgittqur,-0.0031749824971611
qemjbcds,-0.0031707292619087
mnrlrpzb,-0.0031693447841257
krnrdfea,-0.0031687794865649
mmebcdmf,-0.0031536574584937
suzxnohe,-0.0031399472360259
ohiurtff,-0.0031364255006491
kodebdmt,-0.0031293759693855
jxsrvuzk,-0.0031275541654549
hzfebypa,-0.0031197388306362
hbnpopty,-0.0031124604896033
cjsszece,-0.0031031129499312
aiubcysh,-0.0030871183826512
pokkhyck,-0.003068045867161
mlaexfeo,-0.0030674801102164
lmnhrqki,-0.0030536400550723
qhydgitv,-0.0030448265707675
hpehllfj,-0.0030334656525053
nqhiefqx,-0.0030234150057157
cdmmmbnq,-0.0030209492560727
kiirdqdn,-0.0030124864623993
fvasijih,-0.0029738881317704
kzfyjnlg,-0.0029623005738769
mubkxffz,-0.0029617227478478
mgjjhljb,-0.0029534141786156
didutmih,-0.0029457816335532
kyngagit,-0.002925701995373
cssihqdn,-0.0029100983588273
milrdclr,-0.0028895032575395
qhfwdqwg,-0.0028884111774373
cgvyhaym,-0.0028822293554534
gsrekayg,-0.0028636842188652
ooyfwmzs,-0.0028579396682626
ganefcki,-0.0028265805545871
fvxugtqh,-0.0028073415009096
mbuowtby,-0.0028070116130329
exfhenwv,-0.0027652750453088
pveixeyi,-0.0027640406113975
cutjltcy,-0.0027567440300322
brzfzkun,-0.0027250559857034
hwunqvib,-0.0027187508717028
kplhedpg,-0.0027169397651898
klchyrtn,-0.0027139636948513
rwvojcss,-0.0026951604361496
ejadcyvj,-0.0026947903719117
krxtkqdw,-0.0026822213320828
kuyjaqcx,-0.0026802111431211
rakqgsui,-0.0026718294879449
rouddkwm,-0.0026635878779096
mvmsmyvx,-0.002657208770742
qftfzgjx,-0.0026549015086065
rgayubcs,-0.0026537154690993
kibgbzlg,-0.0026520588136666
njcfwsfb,-0.0026466671165018
lmejtcpp,-0.0026282498192791
dvnhdmbg,-0.0026045677750769
jorytlib,-0.0025978210587853
avcllaeh,-0.0025910859106729
jncubdlu,-0.0025766895105839
iqxkbfhp,-0.002569646075182
erdeqwwj,-0.0025588664843176
cmrufzah,-0.002553587094168
irahdfrq,-0.0025462362977457
sxivjctg,-0.0025424513016632
nieqeqmj,-0.0025357178698935
jktzfgkc,-0.0025286075831365
dqlhwscv,-0.0025238237862001
lrwbhvfl,-0.0025146695311067
fentjdxr,-0.0025110840632947
mwztrhju,-0.0025073949026716
rxkdtzwk,-0.0025033535171628
rgfyhlry,-0.0025021497282731
dteufhse,-0.0025006012694871
tnkyftus,-0.0024964837420418
nobuamql,-0.0024900225656564
mmpktlsv,-0.0024852390214109
dssxwckx,-0.0024804066162088
pcrgusom,-0.0024782072592594
khsvdhsj,-0.0024757501378303
puqmeatg,-0.0024600654575814
qqeuebcz,-0.002456977900737
fywiouzl,-0.0024060688017319
notmdbql,-0.0024041915097463
jsacmwtu,-0.0024007546248716
njnakmmx,-0.0024006006695549
didvfxtb,-0.0023938343156113
fjmccebd,-0.0023809929500112
avvpzsrg,-0.0023476384848801
elinmuvm,-0.0023460649996828
tcdtqggh,-0.0023369796873244
mccpxkze,-0.002324531147135
iqfgdjnz,-0.0023212037379148
jhfvdtcf,-0.0023115344202764
sxrerjvz,-0.0022787501348445
sdpurntg,-0.0022722799618217
apsgocqa,-0.0022701680213107
svlqrpjy,-0.0022586031978357
njtatpxx,-0.0022421924577488
mihqwmsr,-0.0022370724046746
jwrqjiun,-0.0022076654533423
outmajaz,-0.0021175271779339
ojjgqzyw,-0.0021157179215404
sfmdbpdz,-0.0021087983316204
relwjcoq,-0.0020951370990441
ivtirkyz,-0.0020853782591557
mxzbbbjz,-0.0020828256606775
jcvmkggd,-0.0020760042289913
bsgpoyzz,-0.0020748220763627
ekhebbnr,-0.0020498729209335
lxvqxfhh,-0.0020474030887553
igwowkto,-0.0020376138296308
rqamgjom,-0.002027316373366
gslyuwzu,-0.0020184601007593
nxgnywqe,-0.0020103110683457
hucqwjdv,-0.0020100764809296
pyxgvksa,-0.0019893793823687
eskkaoza,-0.0019862432948353
bilkuxfm,-0.0019750789688797
sedwfuzo,-0.0019568278539397
nusmfmla,-0.0019129278458983
shmdidrl,-0.0018899559052052
ikbeokgz,-0.0018702112145633
efxvezkx,-0.0018528707307049
edtsnjck,-0.0018364400520539
ouowqoxf,-0.001833599518944
qwqedxyy,-0.0018189731932476
greqelko,-0.0017790144335719
fyepajbm,-0.0017771012170024
psthxrgw,-0.0017637868738212
jpvmamtv,-0.001758102407831
ctembvlx,-0.0017572951641642
tcqvlnjc,-0.0017417787786984
lwahfkxg,-0.0017315325663583
opgwywon,-0.0017273391968037
hqcgbjkv,-0.0017242322258259
hnjuhcfy,-0.0017088754472236
jkivshqi,-0.0016915778123059
jqmuetso,-0.0016770208680846
ducaseey,-0.001676306534888
mgprtihu,-0.0016740160481546
eqpkxmix,-0.001671225168519
iptxwgzh,-0.0016422579094804
bbqxvwod,-0.0016334653160069
ajgdzwzp,-0.0016329057886257
kxylbpqs,-0.0016246790214733
aqjpbwdw,-0.0016176812380863
jktsvncl,-0.0016176526986716
cdlygnxz,-0.0015922252735156
dwgldxeo,-0.0015908186720682
qvuccgir,-0.0015837026289099
fibzacnf,-0.0015819365613686
bfncyfeb,-0.0015787798932833
nulyeitd,-0.0015769338114112
nbjzlthz,-0.0015639929113741
ecezdijm,-0.0015631253686879
oybiokha,-0.0015389583507904
cndzokeu,-0.0015173181663136
eywrygfa,-0.001516779608664
jozikjqj,-0.0015154284862581
gggcmjfp,-0.0015091466764828
fvazvhpk,-0.001504752123354
qxpijfgn,-0.0015035257150164
qviczpwi,-0.0014765211271299
noszwlbm,-0.0014751958658661
sovnfgzj,-0.001466019261717
kiqkfalz,-0.0014646620601365
jldbxiok,-0.0014542187489909
jwjiijqg,-0.0014537288598457
lnhwyqcy,-0.0014469680518369
jnuivssx,-0.0014396599397909
igockroi,-0.0014062943963863
szjhhjvf,-0.0013982995410715
sfvhxpzf,-0.0013876704477642
chtghdsp,-0.001384741228099
crrrnndh,-0.00136849260601
aiirgqur,-0.0013519825674876
anibupzf,-0.0013375017775962
jdpzashb,-0.0013307344392147
pknjmxvi,-0.0013240925123949
ejgfvmko,-0.0013160746671421
pifnfeaw,-0.0012974798577958
jbodyhml,-0.0012882783224943
imshivlf,-0.001280282383819
eimxojby,-0.0012751783672452
nwjzbgee,-0.0012695091663963
smlzccrw,-0.0012545753092669
ljiqvhxb,-0.0012449947868283
senpnvee,-0.0012445500074938
gjdkpgfx,-0.0012431003700836
rxarortt,-0.001199001051345
ryavhpuk,-0.001175339001776
hmfvbnqa,-0.0011689351703005
onbjanzg,-0.0011600498759784
jaxycmje,-0.0011400649366561
azygratt,-0.0011353983208038
eemiuhvd,-0.0011331321069004
sudqgawq,-0.0011331278830839
lcixwycb,-0.0011313837418825
esmmgfhs,-0.0010760487401801
knefteqe,-0.0010707357855743
mnifusoh,-0.0010692933666781
hxylzbgy,-0.0010675666956565
jiafumdt,-0.0010666265476982
npygapyw,-0.0010659270369132
fjqweawn,-0.001063979243845
ajslbvbv,-0.0010129734395803
aqapgvcs,-0.0009990548737662055
dhbbwfxf,-0.0009945372954832353
pkmypigp,-0.0009785262791791188
jncqrcdq,-0.0009266237985579612
emeeeexw,-0.0009230424492557396
etzqvabf,-0.0009083265567966
kiyvhjej,-0.0009058765198942308
fuvdprhn,-0.0008941249334945219
dwbjvvxn,-0.0008808104637217462
gvslfujd,-0.0008786492515188341
sstbbqkr,-0.0008578878229724854
miqacdma,-0.0008501523953233518
loboojkq,-0.0008337134928586757
ouwjvhiu,-0.0008150398105364219
oedxzgjo,-0.000807205615655723
qsrsfxpr,-0.0008065799357508804
hfiqkwoh,-0.0008039829675637026
qbsyhvox,-0.0007709926812120099
nsqfrtff,-0.0007647601988110192
rqdsclyg,-0.0007424774465875622
ilfwayyg,-0.0007395196708759148
kztzeshb,-0.00071824589796643
sjoflaqz,-0.000713251966048356
avvhinrv,-0.0006885369630297069
npjeuzdg,-0.0006849759753974659
gjjjusxx,-0.0006727433479540827
nwenadyv,-0.00067112284910308
rsixfzvy,-0.0006614507137634556
lmknrksp,-0.0006465355742323668
hpiifvsb,-0.000643509822218252
hwkdblmh,-0.0006345039561129774
pbvyylmf,-0.0006088285398989995
elpmokpe,-0.0006011418178438675
brgwtixz,-0.0005985679145704763
cbqwhtgm,-0.0005825581952979417
dotmmzyp,-0.0005750283906263946
blsximbe,-0.0005720348129530793
myzxrkeb,-0.0005642125867582317
nkjtchvk,-0.0005592521788956885
oifzpzyw,-0.0005472873985942041
fmkabduh,-0.0005458792687193615
symhkuxe,-0.0005303495955447898
dozqthbg,-0.000530105288584609
gyjwosxk,-0.0005215875712542835
nhdkfdrd,-0.0005142039005492066
gdlnwmhx,-0.000503248896963431
rdwvvlsq,-0.0004993680661227953
gvtqeydw,-0.000475475145971724
jvemvkuw,-0.0004743436322381976
dflruyrm,-0.00047081562381854665
lfammiwj,-0.0004698610830925727
rgyenpki,-0.0004630606403283416
qrwzgqht,-0.0004336618261166028
sgikisdt,-0.0004022012897203742
tchtdoxr,-0.0003838946965697664
abmwuoiq,-0.00037258720293912136
howhabza,-0.0003455083281117704
lsbukjnp,-0.00034510722058596013
lovqqeuk,-0.0003198550820204618
hkspxeal,-0.0003192890981711529
eoiafbuu,-0.0002874535436041178
ovxxmraq,-0.0002870878255451171
qqtrjkxk,-0.00028697904662461035
opdvmpao,-0.0002847287376296768
livfbwrh,-0.00027096782459382025
sokkgkly,-0.00025821751934875084
lufltdmk,-0.00024685477701194124
eptpeswz,-0.0002388374609109353
nackpewq,-0.00023137640949034809
pdkejjsd,-0.00022121318728341905
dswmyvdp,-0.0002084033881088276
rydqwfas,-0.00017049569888547385
mokmmunk,-0.00014339009099644193
ofofsscu,-0.00011166024176023912
slwwzknw,-9.352984537328096e-05
mbygnyqe,-8.419547643017719e-05
qhksgzax,-7.772499230030944e-05
defsoado,-6.488779555513256e-05
pqzncyvj,-5.6841689322006695e-05
jtangtxb,-5.617407087269272e-05
kfeirgcr,-4.301564544479345e-05
hiwfygar,-3.378226203626949e-05
cpjtxpme,-2.620834525861237e-05
lxzrtdzg,-1.742432144525627e-05
fbtxxeat,-1.073833192874629e-05
rasdfhpq,-5.156501706452171e-06
jgkbeadf,8.59360545253644e-06
hgrvuqet,1.5541162496130883e-05
dfqmydad,2.143153617757898e-05
bqhtfwqp,2.3561587554791387e-05
jxsjxacs,4.0080703463899697e-05
fsbhlcrr,6.73102835444316e-05
pliquqop,7.36203543910666e-05
qignepsu,7.824953619683046e-05
gkzvphcm,0.00010412232971381305
mdcdhgya,0.0001092875676342862
gnzibvoh,0.00011668723024688584
fbprqemb,0.00011755893879217032
gudperdr,0.00012416380850124176
cwtoakao,0.00012832739733801508
qvqnptqp,0.00017061063308839998
hsgwbxpo,0.0001773891491838861
pdnyjtby,0.00018155118043873463
evcwdkyn,0.00020602495455116776
etbsdysw,0.00020652400710127243
jpkiegni,0.0002120938408076757
swepowdh,0.0002241393278484376
hyaincjq,0.00023825435381407849
nqptwbwl,0.0002409414285924946
bqastbyx,0.0002557032093058441
jydcexzt,0.0002628018630872501
lynelxmd,0.0002737197666617693
rzcaiqde,0.0002739518968370764
dkssmpvg,0.0002817726658097045
jyltybuq,0.0002885607172369597
cbebxntn,0.0003141900891445207
ettdevgw,0.00031823489162439853
awzsnaok,0.0003216248391480196
iaajzoth,0.0003355685641405361
caqiezut,0.0003537757465612605
bdevaake,0.0003596524757195475
ekyyevlf,0.00036845338013617306
qrisbpyb,0.0003935138077709451
sgfqtolh,0.0003957428557119777
ctjznthv,0.0003995909174297653
gtmxjjgn,0.0004017354623491384
jwnnysae,0.0004157573568863006
luwiwjen,0.0004176115786447419
esisdkrz,0.00042211464771674175
mrgfxhrm,0.0004293624027487655
ppaldkkn,0.0004320039143829864
mtphtftf,0.0004524305153371236
dgcgvgyk,0.0004525613420400886
asywygll,0.0004527508471207732
dmbzilxw,0.0004660740945537763
kircvznk,0.000468564339009452
knojqqyj,0.000515207224077734
hbjeyoxn,0.0005169162665484558
mvtxbrbg,0.0005171882431697708
maubapwv,0.0005212252247689437
kxnclqox,0.000524866916203551
jafvlvlw,0.0005282069055680888
pdocgzsm,0.0005406326089296368
mgpfzito,0.0005519777364044661
qyxvoqbr,0.0005574424092437873
iayoprly,0.0005669897817839798
bsisbley,0.0005710338774908002
qplzvzyr,0.0005837448117342578
jjkqsdld,0.0005936396270070062
rqabquzr,0.0006012040313025881
acsexnkc,0.0006033397997260895
mhllooxv,0.0006318789873953273
ikqwcrof,0.0006409976174806386
qriczcyu,0.0006419894007500272
pfeemfra,0.0006714233926375035
jllgygtd,0.000676021524499996
qezlcmto,0.0006936060001358746
brkgjbcl,0.0007011366804860356
tejvxqex,0.0007019964954635789
ruszkoiq,0.0007128617291354837
nzfkhdpk,0.000715776098543239
jbwvvsll,0.0007203313452044059
tbyntpgp,0.0007330131543766791
dnxewdbk,0.0007774758524048018
lwqmvoyo,0.0007828107039159744
rjfelufw,0.0007912394382686579
jxfjleoq,0.0007943468127610152
carsgpsu,0.0008084897002579694
aqtjhegc,0.000829457807050751
eyrkpbdm,0.000838000556136867
rghecvej,0.0008429557720411036
rxmyiuol,0.0008505305292816858
ievypwkc,0.0008822403438921743
qpyihzkr,0.0008907978327081035
iqbcmzqm,0.0009094402269410364
pbmdrlhl,0.000923432665017614
szfqwxyx,0.0009329911269651028
seocyolk,0.0009388348717189732
huzgvbzc,0.0009525818158989904
hmawqmkz,0.000962644968668126
fuismmgp,0.0009670212505668722
cfdkvbfe,0.000973385113333004
nayhnwar,0.0009850273885251583
nznrwcul,0.0010029478273653
ifomeuak,0.0010031056628008
gakgozkj,0.0010127011086028
jjuaqwwu,0.0010162172393278
tdsmeohv,0.0010369685650128
sovbsbzz,0.0010389922772745
kbbbfjlb,0.0010538470421889
jdubybet,0.0010647402613031
jngxcsnq,0.001070923569567
cwzlbusz,0.0010762371121482
mdwpqkii,0.0010785397625388
qoyykwlx,0.0010790520465623
gltinqoh,0.0010813262070157
ofzagkyu,0.0010848954694878
eewhuylg,0.0010866184969135
pzpfzxwd,0.0010868887032551
rozmmytn,0.0011343634603935
fbigfaid,0.0011509981888161
kczcqcuu,0.0011681857102193
ktimnkli,0.0011791301629427
knykdepl,0.0011860410577302
fzkoeigo,0.0011867084496799
ettbcamb,0.0012016415789158
envrxohy,0.0012036696970194
gbzxejkd,0.0012091530801952
miixpghh,0.0012432351122623
npigfkxm,0.0012493971563172
sowzhzzg,0.0012622255915316
rdqejhhe,0.0012631429715925
azjwhmrn,0.0012704049300922
aekxhvsf,0.0012839692061444
qonwdmmu,0.0012931118141499
fteezkxn,0.0013000048444288
atkvvedm,0.0013028499038412
tmhirazo,0.0013380709351988
dpouakih,0.0013381214139363
oblcinph,0.001348660496501
avlzywxy,0.0013493947835894
mtyxgflq,0.0013510226293302
irooxamz,0.001381271768496
mxexotod,0.0014046325333487
esgfzegv,0.0014159562421414
qhcdrmbo,0.0014253090553139
ffpolbws,0.0014468332170715
ctqdjmfl,0.0014638481631271
bplcwygb,0.0014788777130341
dslrcmul,0.0015158871948961
qspwunxh,0.0015256653369352
bsezwilq,0.0015381990087317
iilelqqp,0.0015410503159004
hhbakoqz,0.0015443728032341
bjfvsuzv,0.0015569537517371
aqjngcmp,0.0015637760673019
ewizbtfb,0.0015683658305091
nghcytpr,0.0015742263253962
lkoiawps,0.0015922187239672
kzgyetwh,0.0015932150734053
dkldtjuc,0.0015983971627059
clwqykhg,0.0016068963766907
dzdjjywk,0.0016078287433592
qebaselu,0.0016083653174962
swiqqfds,0.0016415986836686
bxlkutok,0.0016431417255914
bjbilqom,0.0016451131425738
hyjmgfca,0.0016460098130753
cxyqcryq,0.0016706845637204
bjurmzpw,0.0016777608413645
bftxnrsu,0.0016796213597267
axarruxq,0.0016927494201924
njeniyzb,0.0017007362898136
rvplxwht,0.0017118787591105
ovvxhmtf,0.0017145004952829
oppcuhtk,0.0017254907210349
sdxvjzow,0.0017259222172452
cbebfsow,0.001743875222295
adihwqkq,0.0017751501089356
jknidvwr,0.0017976863766527
ovqnubbf,0.0017977069022988
ipyiojms,0.0018037752258143
tmzupzxi,0.0018086262969936
gwpsdqzb,0.0018199848113618
kusvonup,0.0018261734753346
axnmqsil,0.0018272840584103
jccxvbpu,0.0018336721211473
gsytwuqi,0.001834373872842
tkmeygay,0.0018486752834175
mcppbysq,0.0018511784588914
bpmendra,0.0018540069695045
avvinhkg,0.0018746628893684
jomxzjxc,0.0018843876554205
bnwbumwv,0.0019052258164385
ezdgorrf,0.0019065113704739
nijvavmr,0.001907154970782
pigxtqku,0.0019111614659369
rrwkftsz,0.0019237860267753
hdpsvqve,0.0019258176315684
gvcagvba,0.0019307349109221
igwgjrhh,0.0019688620696755
kwvkcvkv,0.0019898507126376
ajzkobfv,0.0019910424510126
asdzesxy,0.0020013578914737
fzbhylgg,0.0020034300780608
ahsmvxbi,0.002005988037926
bomvgpsj,0.0020167552221668
alnwhvfo,0.0020183704731623
hqgtsrbn,0.0020342544004707
kfepppju,0.0020379996058975
lqwyiacb,0.0020655203336571
grxeqkbn,0.0020851967827503
ionthkyy,0.0020952242730911
cfvgsyuw,0.0020969067832273
fkztbrqq,0.0020976325530927
gvaeqqkd,0.0021014906079139
ahiocpun,0.0021032773478092
bkhelnyq,0.0021247837961717
sfjlkpwq,0.0021723350327416
sdvvvjui,0.0022027932028598
mibddbcw,0.0022088203005687
fijoxsfq,0.0022139187656288
dfzgibaj,0.002224651009313
fqbvedji,0.0022334328901076
ahljiszo,0.0022484217268961
hloplxiq,0.0022528689044147
drlykbmf,0.0022637133077883
khjmggbd,0.0022759799827322
tnnoevei,0.0022765318034771
dxaseawa,0.0022845175507328
kxjoysem,0.0022904846649272
bgbvjqxb,0.0022929211227518
nnugebdj,0.0022971161718968
hmhgebai,0.0023040095991946
iplupgqy,0.0023051660239712
ijvmidyq,0.002306646649216
gwmsbnpr,0.002327631052044
oksbysgd,0.0023284179645508
dcecmtwf,0.0023381091797129
fklnpxtk,0.0023394987469964
lvrumron,0.0023461595877966
jnfoetvt,0.0023793773074786
puudomxx,0.0023845858278169
rscvatds,0.0024515661201865
lcjcqxlz,0.0024526445218717
iuhubdbc,0.0024632595724958
evxjeruq,0.0024674854974917
skqdwtdx,0.0024684562445687
gvgjlirh,0.002472693035733
tcpwcocz,0.0024728936647893
mdoxqmww,0.0024759096471702
cmfudmyc,0.0024840434209486
acstptde,0.0024900789348454
fazmdyvw,0.002493432304891
lobojacn,0.0025186082447432
oimumfbz,0.0025261186505976
buusdoac,0.002530888902297
ibwjkihd,0.0025351471423637
kfzggkcl,0.0025386491017057
hhvrqeox,0.0025455086683973
kuaqixnn,0.0025704167442479
owgzzmug,0.0025740068972434
kdbfpvab,0.0025760229525137
idmseerv,0.0025951811995281
obgsbiiy,0.0025955870442159
kiucrzlo,0.0026356232250768
rkmaooat,0.0026363641465511
jkrjdioi,0.0026524022057123
aivbeavs,0.0026640886699191
atgruwce,0.0026723487390032
bzjbksif,0.0026785492769704
fdcctaxb,0.0026841684444595
mvzmikzf,0.0026849628242829
mfngdmsv,0.002689607064556
cnqquaqn,0.0026919990202991
rpemsoyq,0.0027137143119174
hvnpkoqg,0.0027152056239404
piedrykg,0.0027247364452839
ieqkqpey,0.0027255633482824
cjnwfspp,0.0027301304565527
ntimbsif,0.0027301378603237
gzyowyel,0.0027602351698273
dixuypyl,0.0027678164578378
jkezvegc,0.002771998398613
ehgcbzdn,0.0027853623923262
rwezurow,0.0027933859241726
pxaxyluo,0.0027962689124097
